YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2017,United_State,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
2017,United_State,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
2017,United_State,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,E,20.8,14.5,18.0,16,299
2017,United_State,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,15.7,10.6,13.4,21,315
2017,United_State,TRAVERSE AWD,SUV - STANDARD,3.6,6,A6,X,16.0,10.9,13.7,21,322
2017,United_State,TRAX,SUV - SMALL,1.4,4,AS6,X,9.3,7.2,8.3,34,194
2017,United_State,TRAX,SUV - SMALL,1.4,4,M6,X,9.2,7.1,8.2,34,194
2017,United_State,TRAX AWD,SUV - SMALL,1.4,4,AS6,X,9.8,7.7,8.8,32,208
2017,United_State,200 FFV,MID-SIZE,2.4,4,A9,X,10.2,6.6,8.6,33,201
2017,United_State,200 FFV,MID-SIZE,2.4,4,A9,E,13.9,8.9,11.7,24,192
2017,United_State,200 FFV,MID-SIZE,3.6,6,A9,X,12.4,7.6,10.2,28,241
2017,United_State,200 FFV,MID-SIZE,3.6,6,A9,E,16.8,10.4,13.9,20,230
2017,United_State,200 AWD FFV,MID-SIZE,3.6,6,A9,X,12.8,8.3,10.8,26,252
2017,United_State,200 AWD FFV,MID-SIZE,3.6,6,A9,E,17.1,11.1,14.4,20,237
2017,United_State,300,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
2017,United_State,300 (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
2017,United_State,300 AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
2017,United_State,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
2017,United_State,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12.0,15.0,19,248
2017,United_State,PACIFICA,MINIVAN,3.6,6,A9,X,12.9,8.4,10.9,26,257
2017,United_State,PACIFICA (Stop-Start),MINIVAN,3.6,6,A9,X,12.4,8.4,10.6,27,249
2017,United_State,CHALLENGER,MID-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
2017,United_State,CHALLENGER,MID-SIZE,5.7,8,M6,Z,15.6,10.1,13.1,22,307
2017,United_State,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,20,325
2017,United_State,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
2017,United_State,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22,302
2017,United_State,CHALLENGER GT,MID-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
2017,United_State,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,20,325
2017,United_State,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22,302
2017,United_State,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
2017,United_State,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,18.1,11.4,15.1,19,352
2017,United_State,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,9.0,11.6,24,271
2017,United_State,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
2017,United_State,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.6,9.7,12.9,22,302
2017,United_State,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
2017,United_State,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22,302
2017,United_State,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
2017,United_State,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
2017,United_State,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12.0,15.0,19,248
2017,United_State,CHARGER AWD,FULL-SIZE,5.7,8,A5,X,16.0,10.1,13.3,21,312
2017,United_State,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22,302
2017,United_State,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
2017,United_State,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
2017,United_State,DURANGO AWD,SUV - STANDARD,5.7,8,A8,X,16.6,10.7,14.0,20,328
2017,United_State,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,24,276
2017,United_State,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.4,13.3,16.7,17,274
2017,United_State,JOURNEY,SUV - SMALL,2.4,4,A4,X,12.7,9.2,11.1,25,261
2017,United_State,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,23,284
2017,United_State,JOURNEY FFV,SUV - SMALL,3.6,6,A6,E,19.1,13.2,16.4,17,274
2017,United_State,JOURNEY AWD,SUV - SMALL,3.6,6,A6,X,14.5,10.0,12.4,23,292
2017,United_State,VIPER,TWO-SEATER,8.4,10,M6,Z,19.9,12.6,16.6,17,387
2017,Italy,124 SPIDER,TWO-SEATER,1.4,4,A6,X,9.3,6.5,8.0,35,187
2017,Italy,124 SPIDER,TWO-SEATER,1.4,4,M6,X,9.0,6.7,7.9,36,185
2017,Italy,500 CABRIO,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35,186
2017,Italy,500 CABRIO,MINICOMPACT,1.4,4,M5,X,8.0,6.5,7.3,39,171
2017,Italy,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35,186
2017,Italy,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.7,6.1,7.0,40,163
2017,Italy,500 ABARTH CABRIO,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,32,202
2017,Italy,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36,186
2017,Italy,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,32,202
2017,Italy,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36,186
2017,Italy,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.7,7.9,9.4,30,221
2017,Italy,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,8.4,34,197
2017,Italy,500X,SUV - SMALL,2.4,4,A9,X,10.7,7.7,9.3,30,219
2017,Italy,500X AWD,SUV - SMALL,2.4,4,A9,X,11.0,8.0,9.7,29,226
2017,United_State,C-MAX HYBRID,FULL-SIZE,2.0,4,AV,X,5.7,6.2,5.9,48,138
2017,United_State,EDGE,SUV - SMALL,2.0,4,AS6,X,11.5,8.0,9.9,29,233
2017,United_State,EDGE (Start/Stop),SUV - SMALL,2.0,4,AS6,X,11.3,8.0,9.8,29,230
2017,United_State,EDGE,SUV - SMALL,3.5,6,AS6,X,13.5,9.1,11.5,25,270
2017,United_State,EDGE AWD,SUV - SMALL,2.0,4,AS6,X,11.9,8.6,10.4,27,244
2017,United_State,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,13.8,9.8,12.0,24,281
2017,United_State,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,13.9,10.0,12.1,23,284
2017,United_State,ESCAPE,SUV - SMALL,1.5,4,AS6,X,10.2,7.8,9.1,31,214
2017,United_State,ESCAPE,SUV - SMALL,2.0,4,AS6,X,10.6,8.0,9.5,30,222
2017,United_State,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,X,11.1,8.1,9.7,29,229
2017,United_State,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.8,13.3,21,219
2017,United_State,ESCAPE AWD,SUV - SMALL,1.5,4,AS6,X,10.7,8.3,9.6,29,226
2017,United_State,ESCAPE AWD,SUV - SMALL,2.0,4,AS6,X,11.5,8.7,10.2,28,239
2017,United_State,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS6,X,15.9,12.0,14.2,20,333
2017,United_State,EXPEDITION EL 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.2,14.3,20,337
2017,United_State,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.6,10.8,26,254
2017,United_State,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.9,9.7,12.0,24,281
2017,United_State,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,12.9,16.1,18,264
2017,United_State,EXPLORER AWD,SUV - STANDARD,2.3,4,AS6,X,13.1,9.2,11.3,25,266
2017,United_State,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13.0,22,305
2017,United_State,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.5,12.6,22,296
2017,United_State,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,19.6,14.2,17.2,16,284
2017,United_State,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.2,9.3,10.9,26,256
2017,United_State,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.4,9.8,11.2,25,263
2017,United_State,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,9.8,11.6,24,272
2017,United_State,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.7,9.5,11.3,25,264
2017,United_State,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.0,10.2,11.7,24,274
2017,United_State,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23,290
2017,United_State,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,X,13.2,9.7,11.6,24,272
2017,United_State,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,17.9,13.2,15.8,18,258
2017,United_State,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,X,15.4,10.6,13.2,21,310
2017,United_State,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.5,14.3,17.7,16,291
2017,United_State,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.8,11.8,14.5,19,340
2017,United_State,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.5,14.3,17.7,16,291
2017,United_State,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,10.2,11.8,24,276
2017,United_State,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.5,11.2,12.5,23,293
2017,United_State,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.3,10.7,12.3,23,288
2017,United_State,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.3,12.1,23,284
2017,United_State,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.7,12.3,23,288
2017,United_State,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.0,11.0,12.7,22,298
2017,United_State,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,X,14.0,10.6,12.5,23,293
2017,United_State,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,19.0,14.3,16.9,17,281
2017,United_State,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS6,X,15.9,11.3,13.8,20,323
2017,United_State,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,21.5,15.1,18.6,15,305
2017,United_State,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.0,11.8,14.1,20,330
2017,United_State,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,E,21.5,15.1,18.6,15,306
2017,United_State,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.8,12.4,14.8,19,347
2017,United_State,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,E,22.2,16.5,19.6,14,326
2017,United_State,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.6,13.2,14.5,19,339
2017,United_State,FIESTA,SUBCOMPACT,1.6,4,AS6,X,8.6,6.4,7.6,37,178
2017,United_State,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.6,6.7,7.8,36,182
2017,United_State,FIESTA SFE,SUBCOMPACT,1.0,3,M5,X,7.6,5.7,6.8,42,158
2017,United_State,FIESTA ST,COMPACT,1.6,4,M6,X,9.0,7.1,8.2,34,192
2017,United_State,FLEX,SUV - STANDARD,3.5,6,AS6,X,14.7,10.2,12.7,22,298
2017,United_State,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303
2017,United_State,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,321
2017,United_State,FOCUS (Start/Stop),COMPACT,1.0,3,AS6,X,8.5,6.2,7.5,38,176
2017,United_State,FOCUS (Start/Stop),COMPACT,1.0,3,M6,X,7.9,5.9,7.0,40,164
2017,United_State,FOCUS FFV,COMPACT,2.0,4,AM6,X,9.1,6.4,7.9,36,185
2017,United_State,FOCUS FFV,COMPACT,2.0,4,AM6,E,12.2,8.8,10.6,27,177
2017,United_State,FOCUS FFV,COMPACT,2.0,4,AS6,X,9.2,6.6,8.0,35,189
2017,United_State,FOCUS FFV,COMPACT,2.0,4,AS6,E,12.4,9.1,10.9,26,182
2017,United_State,FOCUS FFV,COMPACT,2.0,4,M5,X,9.5,7.0,8.3,34,195
2017,United_State,FOCUS FFV,COMPACT,2.0,4,M5,E,12.9,9.5,11.4,25,188
2017,United_State,FOCUS RS AWD,MID-SIZE,2.3,4,M6,Z,12.2,9.4,10.9,26,256
2017,United_State,FOCUS ST,MID-SIZE,2.0,4,M6,X,10.5,7.8,9.3,30,219
2017,United_State,FUSION,MID-SIZE,1.5,4,AS6,X,10.0,7.0,8.7,32,204
2017,United_State,FUSION,MID-SIZE,2.0,4,AS6,X,11.2,7.6,9.6,29,225
2017,United_State,FUSION,MID-SIZE,2.5,4,A6,X,11.3,7.5,9.6,29,224
2017,United_State,FUSION AWD,MID-SIZE,2.0,4,AS6,X,11.8,8.1,10.1,28,238
2017,United_State,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.5,9.0,11.5,25,270
2017,United_State,FUSION HYBRID,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50,131
2017,United_State,GT,TWO-SEATER,3.5,6,AM7,Z,20.6,13.2,17.3,16,406
2017,United_State,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11.0,7.9,9.6,29,226
2017,United_State,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,28,239
2017,United_State,MUSTANG,SUBCOMPACT,2.3,4,M6,X,11.2,7.8,9.8,29,230
2017,United_State,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.2,8.4,9.8,29,230
2017,United_State,MUSTANG,SUBCOMPACT,3.7,6,AS6,X,12.8,8.9,11.1,25,259
2017,United_State,MUSTANG,SUBCOMPACT,3.7,6,M6,X,13.8,8.8,11.5,25,271
2017,United_State,MUSTANG,SUBCOMPACT,5.0,8,AS6,X,15.6,9.6,12.9,22,303
2017,United_State,MUSTANG,SUBCOMPACT,5.0,8,M6,X,15.8,9.8,13.1,22,307
2017,United_State,MUSTANG (Performance Pkg),SUBCOMPACT,5.0,8,M6,X,16.7,10.2,13.8,20,324
2017,United_State,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,28,239
2017,United_State,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.2,8.7,10.1,28,237
2017,United_State,MUSTANG CONVERTIBLE,SUBCOMPACT,5.0,8,AS6,X,15.5,10.3,13.2,21,309
2017,United_State,MUSTANG CONVERTIBLE,SUBCOMPACT,5.0,8,M6,X,16.7,10.2,13.8,20,324
2017,United_State,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,17.2,11.3,14.6,19,341
2017,United_State,T-150 WAGON,VAN - PASSENGER,3.5,6,AS6,X,16.2,12.8,14.6,19,344
2017,United_State,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,X,16.7,13.0,15.1,19,354
2017,United_State,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,E,23.0,18.5,20.9,14,343
2017,United_State,TAURUS,FULL-SIZE,2.0,4,AS6,X,11.8,8.1,10.1,28,238
2017,United_State,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,13.1,8.7,11.1,25,260
2017,United_State,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.6,11.7,15.0,19,249
2017,United_State,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.7,9.8,12.5,23,293
2017,United_State,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,12.4,23,291
2017,United_State,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.7,13.4,16.3,17,271
2017,United_State,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,27,244
2017,United_State,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.1,11.9,14.2,20,234
2017,United_State,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.8,10.8,26,253
2017,United_State,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,14.7,19,242
2017,South_Korea,G80 AWD,FULL-SIZE,3.8,6,AS8,X,14.3,9.5,12.1,23,286
2017,South_Korea,G80 AWD,FULL-SIZE,5.0,8,AS8,Z,17.2,10.5,14.2,20,332
2017,South_Korea,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,11.9,24,279
2017,South_Korea,G90 AWD,FULL-SIZE,5.0,8,AS8,Z,15.2,10.2,13.0,22,306
2017,United_State,ACADIA,SUV - STANDARD,2.5,4,A6,X,11.0,9.2,10.2,28,239
2017,United_State,ACADIA,SUV - STANDARD,3.6,6,A6,X,13.0,9.3,11.3,25,265
2017,United_State,ACADIA AWD,SUV - STANDARD,2.5,4,A6,X,11.2,9.4,10.4,27,243
2017,United_State,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,13.3,9.5,11.6,24,271
2017,United_State,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.0,9.2,10.7,26,252
2017,United_State,CANYON,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.2,10.9,26,254
2017,United_State,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.9,9.5,30,255
2017,United_State,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,274
2017,United_State,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,25,263
2017,United_State,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.4,10.4,27,280
2017,United_State,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23,286
2017,United_State,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,21.8,14.8,18.6,15,438
2017,United_State,SAVANA 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.3,14.9,19.0,15,445
2017,United_State,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22,297
2017,United_State,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.2,10.7,13.1,22,309
2017,United_State,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,15.9,11.2,13.8,20,323
2017,United_State,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,10.0,11.9,24,279
2017,United_State,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.3,17.1,17,284
2017,United_State,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22,298
2017,United_State,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,17.1,17,284
2017,United_State,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22,307
2017,United_State,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.9,11.5,13.9,20,327
2017,United_State,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.0,11.7,14.1,20,330
2017,United_State,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23,294
2017,United_State,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18.0,16,294
2017,United_State,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22,307
2017,United_State,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,16,317
2017,United_State,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13.0,22,303
2017,United_State,TERRAIN,SUV - SMALL,2.4,4,A6,X,11.0,7.5,9.4,30,221
2017,United_State,TERRAIN FFV,SUV - SMALL,2.4,4,A6,X,11.0,7.5,9.4,30,221
2017,United_State,TERRAIN FFV,SUV - SMALL,2.4,4,A6,E,15.6,11.0,13.6,21,223
2017,United_State,TERRAIN,SUV - SMALL,3.6,6,A6,X,14.1,9.7,12.1,23,285
2017,United_State,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.3,10.1,28,237
2017,United_State,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,15.0,10.4,13.0,22,304
2017,United_State,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
2017,United_State,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
2017,United_State,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,20.0,13.5,17.1,17,284
2017,United_State,YUKON 4WD,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
2017,United_State,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
2017,United_State,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,E,20.8,14.5,18.0,16,299
2017,United_State,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16.0,11.7,14.1,20,330
2017,United_State,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
2017,United_State,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
2017,United_State,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,E,20.0,13.5,17.1,17,284
2017,United_State,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312
2017,United_State,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312
2017,United_State,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.1,15.4,19.1,15,317
2017,United_State,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16.3,11.7,14.2,20,333
2017,Japan,ACCORD,MID-SIZE,2.4,4,AV7,X,9.2,6.9,8.2,34,190
2017,Japan,ACCORD,MID-SIZE,2.4,4,M6,X,10.4,7.4,9.0,31,210
2017,Japan,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,29,225
2017,Japan,ACCORD COUPE,MID-SIZE,3.5,6,M6,X,12.9,8.4,10.9,26,254
2017,Japan,ACCORD SEDAN,MID-SIZE,2.4,4,AV,X,8.7,6.6,7.8,36,180
2017,Japan,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.4,7.2,9.5,30,223
2017,Japan,ACCORD HYBRID,MID-SIZE,2.0,4,AV,X,4.9,5.1,5.0,56,114
2017,Japan,CIVIC COUPE,COMPACT,1.5,4,AV7,X,7.5,5.9,6.8,42,158
2017,Japan,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,6.8,42,159
2017,Japan,CIVIC COUPE,COMPACT,2.0,4,AV,X,7.8,6.0,7.0,40,163
2017,Japan,CIVIC COUPE,COMPACT,2.0,4,M6,X,8.5,6.1,7.4,38,173
2017,Japan,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,43,153
2017,Japan,CIVIC SEDAN,MID-SIZE,2.0,4,AV,X,7.8,6.0,7.0,40,163
2017,Japan,CIVIC SEDAN,MID-SIZE,2.0,4,M6,X,8.5,6.0,7.4,38,172
2017,Japan,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6.0,6.9,41,162
2017,Japan,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,7.3,39,170
2017,Japan,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,7.3,39,170
2017,Japan,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8.0,6.2,7.2,39,167
2017,Japan,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,Z,8.0,6.2,7.2,39,167
2017,Japan,CR-V,SUV - SMALL,1.5,4,AV,X,8.4,7.0,7.8,36,181
2017,Japan,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.2,8.0,35,188
2017,Japan,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7.0,5.9,6.5,43,154
2017,Japan,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.4,7.0,40,164
2017,Japan,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174
2017,Japan,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.3,6.9,7.7,37,180
2017,Japan,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,7.7,37,180
2017,Japan,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,8.4,34,195
2017,Japan,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,34,194
2017,Japan,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,34,194
2017,Japan,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.6,10.7,26,251
2017,Japan,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,26,254
2017,Japan,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13.0,9.3,11.3,25,266
2017,Japan,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26,256
2017,Japan,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,11.3,25,264
